cruise,station,time,latitude_degN,longitude_degE,bottom_depth_m,secchi_depth_m,year
411,1054-4,2023-09-05 12:25:00+00:00,54.5959,-8.4633,37.0,4.25,2023
411,1055-1,2023-01-30 11:45:00+00:00,54.628,-8.4355,14.9,3.5,2023
411,1055-2,2023-05-31 10:47:00+00:00,54.628,-8.4355,12.8,8.0,2023
411,1055-3,2022-05-26 10:47:00+00:00,54.628,-8.4355,13.5,4.5,2022
411,1055-3,2023-05-31 14:19:00+00:00,54.628,-8.4355,14.7,6.25,2023
411,1055-4,2022-05-26 14:05:00+00:00,54.628,-8.4355,14.5,4.5,2022
411,1055-4,2023-06-28 09:42:00+00:00,54.628,-8.4355,13.5,2.75,2023
411,1055-5,2022-07-05 11:26:00+00:00,54.628,-8.4355,13.5,2.5,2022
411,1055-5,2023-06-28 13:40:00+00:00,54.628,-8.4355,14.9,4.5,2023
411,1055-6,2022-09-08 12:04:00+00:00,54.628,-8.4355,12.4,7.0,2022
411,1055-6,2023-09-05 11:39:00+00:00,54.628,-8.4355,14.8,3.5,2023
411,1055-7,2022-09-08 15:59:00+00:00,54.628,-8.4355,14.3,7.5,2022
411,1055-7,2023-09-05 15:24:00+00:00,54.628,-8.4355,12.6,3.5,2023
411,1058-1,2022-02-28 11:21:00+00:00,53.7243,-6.2511,4.5,1.5,2022
411,1058-2,2022-02-28 14:58:00+00:00,53.7243,-6.2511,3.8,0.75,2022
411,1058-3,2022-06-13 11:17:00+00:00,53.7243,-6.2511,7.1,2.5,2022
411,1058-3,2023-06-14 08:08:00+00:00,53.7243,-6.2511,6.7,2.5,2023
411,1058-4,2022-06-13 16:11:00+00:00,53.7243,-6.2511,3.3,1.5,2022
411,1058-4,2023-06-14 10:01:00+00:00,53.7243,-6.2511,6.5,2.0,2023
411,1058-5,2022-07-27 11:21:00+00:00,53.7243,-6.2511,6.5,1.8,2022
411,1058-5,2023-08-29 06:18:00+00:00,53.7243,-6.2511,4.4,1.4,2023
411,1058-6,2022-07-27 16:06:00+00:00,53.7243,-6.2511,4.3,1.3,2022
411,1058-6,2023-08-29 10:35:00+00:00,53.7243,-6.2511,7.0,2.2,2023
411,1058-7,2022-08-25 11:37:00+00:00,53.7243,-6.2511,6.8,2.6,2022
411,1058-7,2023-09-18 12:24:00+00:00,53.7243,-6.2511,6.7,0.8,2023
411,1058-8,2022-08-25 16:01:00+00:00,53.7243,-6.2511,4.5,1.5,2022
411,1058-8,2023-09-18 16:41:00+00:00,53.7243,-6.2511,5.5,1.0,2023
411,1060-1,2022-02-28 11:48:00+00:00,53.7318,-6.2688,7.8,1.75,2022
411,1060-2,2022-02-28 15:18:00+00:00,53.7318,-6.2688,3.3,0.8,2022
411,1060-3,2022-06-13 11:27:00+00:00,53.7318,-6.2688,7.5,3.25,2022
411,1060-3,2023-06-14 08:23:00+00:00,53.7318,-6.2688,6.5,2.0,2023
411,1060-4,2022-06-13 16:01:00+00:00,53.7318,-6.2688,4.0,1.0,2022
411,1060-4,2023-06-14 10:48:00+00:00,53.7318,-6.2688,6.7,1.8,2023
411,1060-5,2022-07-27 11:10:00+00:00,53.7318,-6.2688,6.4,2.1,2022
411,1060-5,2023-08-29 06:31:00+00:00,53.7318,-6.2688,4.2,1.2,2023
411,1060-6,2022-07-27 15:55:00+00:00,53.7318,-6.2688,4.5,1.4,2022
411,1060-6,2023-08-29 10:20:00+00:00,53.7318,-6.2688,7.4,2.0,2023
411,1060-7,2022-08-25 11:24:00+00:00,53.7318,-6.2688,7.1,2.5,2022
411,1060-7,2023-09-18 12:38:00+00:00,53.7318,-6.2688,6.9,0.7,2023
411,1060-8,2022-08-25 15:53:00+00:00,53.7318,-6.2688,4.9,1.5,2022
411,1060-8,2023-09-18 16:26:00+00:00,53.7318,-6.2688,6.0,0.8,2023
411,1070-1,2023-01-30 10:47:00+00:00,54.633,-8.4397,9.0,4.0,2023
411,1070-2,2023-05-31 09:58:00+00:00,54.633,-8.4397,7.5,5.5,2023
411,1070-3,2022-05-26 10:02:00+00:00,54.633,-8.4397,7.5,5.0,2022
411,1070-3,2023-05-31 13:31:00+00:00,54.633,-8.4397,8.6,5.5,2023
411,1070-4,2022-05-26 13:29:00+00:00,54.633,-8.4397,9.0,4.5,2022
411,1070-4,2023-06-28 08:39:00+00:00,54.633,-8.4397,7.7,3.25,2023
411,1070-5,2022-07-05 10:40:00+00:00,54.633,-8.4397,8.4,5.0,2022
411,1070-6,2022-07-05 14:07:00+00:00,54.633,-8.4397,7.5,4.0,2022
411,1070-6,2023-09-05 10:41:00+00:00,54.633,-8.4397,9.8,3.5,2023
411,1070-7,2022-09-08 10:59:00+00:00,54.633,-8.4397,7.0,5.0,2022
411,1070-7,2023-09-05 14:39:00+00:00,54.633,-8.4397,7.5,2.5,2023
411,1070-8,2022-09-08 13:09:00+00:00,54.633,-8.4397,9.2,6.0,2022
411,1077-1,2022-02-08 11:33:00+00:00,54.6424,-8.4304,3.3,1.0,2022
411,1077-1,2023-01-30 11:14:00+00:00,54.6424,-8.4304,2.5,3.8,2023
411,1077-3,2022-05-26 10:22:00+00:00,54.6424,-8.4304,2.0,1.5,2022
411,1077-4,2022-05-26 13:47:00+00:00,54.6424,-8.4304,3.0,1.25,2022
411,1077-4,2023-06-28 08:59:00+00:00,54.6424,-8.4304,2.1,2.0,2023
411,1077-5,2022-07-05 10:58:00+00:00,54.6424,-8.4304,3.0,2.75,2022
411,107840-1,2022-03-03 15:19:00+00:00,51.940945,-7.786060333,11.4,1.5,2022
411,107840-1,2023-01-30 10:33:00+00:00,51.94094,-7.78606,9.7,5.0,2023
411,107840-2,2022-07-07 10:14:00+00:00,51.940945,-7.786060333,9.9,9.5,2022
411,107840-2,2023-06-19 10:31:00+00:00,51.94094,-7.78606,11.5,5.0,2023
411,107840-4,2023-08-24 13:28:00+00:00,51.94094,-7.78606,13.1,5.0,2023
411,107853-1,2022-03-03 14:40:00+00:00,51.887955,-7.8602891,9.2,0.75,2022
411,107853-1,2023-01-30 09:42:00+00:00,51.88796,-7.86029,12.3,3.5,2023
411,107853-2,2022-07-07 10:34:00+00:00,51.887955,-7.8602891,6.8,6.0,2022
411,107853-2,2023-06-19 09:57:00+00:00,51.88796,-7.86029,11.2,5.5,2023
411,107853-3,2023-07-27 15:01:00+00:00,51.88796,-7.86029,9.3,3.5,2023
411,107853-4,2023-08-24 13:11:00+00:00,51.88796,-7.86029,12.7,2.5,2023
411,1079-1,2023-06-15 08:15:00+00:00,53.9457,-6.3051,3.7,2.8,2023
411,1079-2,2023-08-30 12:07:00+00:00,53.9457,-6.3051,6.3,3.5,2023
411,1079-3,2022-07-28 10:30:00+00:00,53.9457,-6.3051,4.7,2.0,2022
411,1079-4,2022-08-24 10:38:00+00:00,53.9457,-6.3051,5.9,2.0,2022
411,1080-1,2022-07-28 10:56:00+00:00,53.9608,-6.2823,5.9,2.0,2022
411,1080-1,2023-02-28 11:23:00+00:00,53.9608,-6.2823,4.0,2.5,2023
411,1080-2,2022-08-24 10:28:00+00:00,53.9608,-6.2823,6.4,2.0,2022
411,1080-2,2023-06-15 08:54:00+00:00,53.9608,-6.2823,6.0,3.0,2023
411,1085-1,2022-07-28 11:47:00+00:00,54.0086,-6.3411,3.7,0.5,2022
411,1085-1,2023-02-28 12:22:00+00:00,54.0086,-6.3411,1.8,0.4,2023
411,1085-2,2022-07-28 13:52:00+00:00,54.0086,-6.3411,3.5,0.5,2022
411,1085-3,2022-08-24 11:19:00+00:00,54.0086,-6.3411,4.0,1.0,2022
411,1085-3,2023-06-15 09:51:00+00:00,54.0086,-6.3411,4.0,1.7,2023
411,1085-4,2022-08-24 14:11:00+00:00,54.0086,-6.3411,2.5,0.5,2022
411,1085-4,2023-06-15 11:26:00+00:00,54.0086,-6.3411,4.5,1.5,2023
411,1085-5,2022-09-21 11:23:00+00:00,54.0086,-6.3411,3.4,1.4,2022
411,1085-5,2023-08-30 08:29:00+00:00,54.0086,-6.3411,1.6,0.2,2023
411,1085-6,2022-09-21 14:20:00+00:00,54.0086,-6.3411,1.9,0.8,2022
411,1085-6,2023-08-30 11:00:00+00:00,54.0086,-6.3411,3.9,0.6,2023
411,108957-1,2023-06-08 09:28:00+00:00,53.35231,-9.58938,6.8,5.5,2023
411,108957-2,2023-07-05 08:23:00+00:00,53.35231,-9.58938,7.0,6.5,2023
411,108959-1,2023-06-08 09:07:00+00:00,53.33558,-9.5759,11.0,4.5,2023
411,108959-2,2023-07-05 08:01:00+00:00,53.33558,-9.5759,9.8,7.5,2023
411,108959-3,2023-09-12 15:28:00+00:00,53.33558,-9.5759,11.0,6.0,2023
411,108961-1,2023-06-08 08:54:00+00:00,53.33101,-9.60234,15.0,4.25,2023
411,108961-2,2023-07-05 07:49:00+00:00,53.33101,-9.60234,8.5,7.0,2023
411,108961-3,2023-09-12 15:16:00+00:00,53.33101,-9.60234,18.0,7.0,2023
411,108965-1,2023-06-08 10:47:00+00:00,53.30587,-9.73162,11.0,5.25,2023
411,108965-2,2023-07-05 09:22:00+00:00,53.30587,-9.73162,10.5,9.0,2023
411,108966-1,2023-06-08 10:22:00+00:00,53.26659,-9.74137,15.5,5.25,2023
411,108966-2,2023-09-12 14:27:00+00:00,53.26659,-9.74137,14.0,10.0,2023
411,108968-1,2023-06-08 09:59:00+00:00,53.31219,-9.68982,13.9,5.0,2023
411,108968-2,2023-07-05 09:02:00+00:00,53.31219,-9.68982,9.0,8.0,2023
411,108968-3,2023-09-12 14:56:00+00:00,53.31219,-9.68982,12.0,9.0,2023
411,108969-1,2023-06-08 11:19:00+00:00,53.36586,-9.6597,6.0,5.0,2023
411,108970-1,2023-06-08 11:08:00+00:00,53.35633,-9.68735,8.0,5.25,2023
411,108970-2,2023-07-05 09:48:00+00:00,53.35633,-9.68735,10.0,9.0,2023
411,108970-3,2023-09-12 13:25:00+00:00,53.35633,-9.68735,8.0,7.0,2023
411,1090-1,2022-06-02 11:03:00+00:00,54.883427,-8.406665802,9.0,7.5,2022
411,1090-2,2022-09-12 11:20:00+00:00,54.883427,-8.406665802,7.4,5.5,2022
411,1099-1,2023-01-30 11:35:00+00:00,54.6316,-8.4373,12.9,3.5,2023
411,1099-2,2023-05-31 10:36:00+00:00,54.6316,-8.4373,11.0,7.0,2023
411,1099-3,2022-05-26 10:38:00+00:00,54.6316,-8.4373,10.0,4.0,2022
411,1099-3,2023-05-31 14:07:00+00:00,54.6316,-8.4373,13.8,7.0,2023
411,1099-4,2022-07-05 11:14:00+00:00,54.6316,-8.4373,12.4,2.75,2022
411,1099-4,2023-06-28 09:21:00+00:00,54.6316,-8.4373,10.3,2.25,2023
411,1099-5,2022-07-05 14:30:00+00:00,54.6316,-8.4373,6.0,2.75,2022
411,1099-5,2023-09-05 11:32:00+00:00,54.6316,-8.4373,12.3,3.25,2023
411,1099-6,2022-09-08 11:47:00+00:00,54.6316,-8.4373,10.2,7.0,2022
411,1099-6,2023-09-05 15:16:00+00:00,54.6316,-8.4373,10.5,3.25,2023
411,1099-7,2022-09-08 15:52:00+00:00,54.6316,-8.4373,12.2,7.0,2022
411,1114-1,2022-05-26 11:56:00+00:00,54.619,-8.3872,23.0,5.0,2022
411,1114-1,2023-01-30 13:23:00+00:00,54.619,-8.3872,19.7,4.0,2023
411,1114-2,2022-07-05 12:43:00+00:00,54.619,-8.3872,22.0,3.25,2022
411,1114-2,2023-05-31 12:10:00+00:00,54.619,-8.3872,18.4,11.25,2023
411,1114-3,2022-09-08 13:36:00+00:00,54.619,-8.3872,19.8,7.0,2022
411,1114-3,2023-06-28 11:21:00+00:00,54.619,-8.3872,21.0,5.0,2023
411,1114-4,2023-09-05 13:22:00+00:00,54.619,-8.3872,19.4,4.75,2023
411,1115-1,2022-06-02 11:46:00+00:00,54.857803,-8.45311451,19.9,15.0,2022
411,1115-2,2022-09-12 10:30:00+00:00,54.857803,-8.45311451,19.3,7.5,2022
411,1120-1,2022-01-13 10:46:00+00:00,54.877735,-8.447497368,22.7,9.0,2022
411,1120-2,2022-06-02 11:41:00+00:00,54.877735,-8.447497368,19.8,7.5,2022
411,1120-3,2022-09-12 10:29:00+00:00,54.877735,-8.447497368,21.8,9.0,2022
411,1121-1,2022-06-02 12:04:00+00:00,54.899921,-8.448086739,17.8,7.5,2022
411,1138-1,2022-01-13 09:30:00+00:00,54.869125,-8.416999817,12.6,3.5,2022
411,1138-2,2022-06-02 11:16:00+00:00,54.869125,-8.416999817,13.1,13.1,2022
411,1138-3,2022-09-12 10:49:00+00:00,54.869125,-8.416999817,12.1,6.5,2022
411,1174-1,2022-07-28 11:53:00+00:00,54.009,-6.3493,3.2,0.5,2022
411,1174-1,2023-02-28 12:29:00+00:00,54.009,-6.3493,1.6,0.2,2023
411,1174-2,2022-07-28 13:38:00+00:00,54.009,-6.3493,3.0,0.5,2022
411,1174-3,2022-08-24 11:31:00+00:00,54.009,-6.3493,3.4,0.9,2022
411,1174-3,2023-06-15 10:00:00+00:00,54.009,-6.3493,3.7,1.7,2023
411,1174-4,2022-08-24 14:00:00+00:00,54.009,-6.3493,2.4,0.75,2022
411,1174-4,2023-06-15 11:13:00+00:00,54.009,-6.3493,3.6,1.6,2023
411,1174-5,2022-09-21 11:32:00+00:00,54.009,-6.3493,3.0,1.1,2022
411,1174-5,2023-08-30 09:00:00+00:00,54.009,-6.3493,2.3,0.25,2023
411,1174-6,2022-09-21 14:07:00+00:00,54.009,-6.3493,2.0,0.9,2022
411,1174-6,2023-08-30 10:47:00+00:00,54.009,-6.3493,4.4,0.2,2023
411,1176-1,2022-02-28 10:31:00+00:00,53.7243,-6.288,4.0,1.5,2022
411,1176-2,2022-02-28 15:39:00+00:00,53.7243,-6.288,3.1,0.75,2022
411,1176-3,2022-06-13 11:44:00+00:00,53.7243,-6.288,6.3,2.25,2022
411,1176-3,2023-06-14 08:39:00+00:00,53.7243,-6.288,6.8,1.9,2023
411,1176-4,2022-06-13 15:51:00+00:00,53.7243,-6.288,3.8,2.0,2022
411,1176-4,2023-06-14 10:34:00+00:00,53.7243,-6.288,6.2,2.1,2023
411,1176-5,2022-07-27 10:55:00+00:00,53.7243,-6.288,3.8,2.1,2022
411,1176-5,2023-08-29 06:45:00+00:00,53.7243,-6.288,4.7,1.3,2023
411,1176-6,2022-07-27 15:48:00+00:00,53.7243,-6.288,4.0,1.5,2022
411,1176-6,2023-08-29 10:08:00+00:00,53.7243,-6.288,6.7,1.4,2023
411,1176-7,2022-08-25 11:14:00+00:00,53.7243,-6.288,5.8,2.3,2022
411,1176-7,2023-09-18 12:53:00+00:00,53.7243,-6.288,6.5,0.7,2023
411,1176-8,2022-08-25 15:45:00+00:00,53.7243,-6.288,4.6,1.6,2022
411,1176-8,2023-09-18 16:11:00+00:00,53.7243,-6.288,6.5,0.9,2023
411,1190-1,2022-01-10 13:22:00+00:00,54.9641,-7.6604,3.5,1.5,2022
411,1190-1,2023-03-02 14:12:00+00:00,54.9641,-7.6604,2.1,1.0,2023
411,1190-2,2022-05-31 09:49:00+00:00,54.9641,-7.6604,2.9,0.4,2022
411,1190-2,2023-06-01 14:20:00+00:00,54.9641,-7.6604,1.4,0.75,2023
411,1190-3,2022-06-29 08:51:00+00:00,54.9641,-7.6604,3.2,0.5,2022
411,1190-3,2023-06-27 14:20:00+00:00,54.9641,-7.6604,2.8,1.25,2023
411,1190-4,2022-09-14 10:51:00+00:00,54.9641,-7.6604,3.0,0.75,2022
411,1190-4,2023-09-06 10:29:00+00:00,54.9641,-7.6604,2.9,1.0,2023
411,1217-1,2022-02-28 10:01:00+00:00,53.7204,-6.3099,7.2,1.5,2022
411,1217-2,2022-02-28 15:54:00+00:00,53.7204,-6.3099,3.1,0.5,2022
411,1217-3,2022-06-13 11:59:00+00:00,53.7204,-6.3099,7.0,2.5,2022
411,1217-3,2023-06-14 09:01:00+00:00,53.7204,-6.3099,6.9,2.1,2023
411,1217-4,2022-06-13 15:41:00+00:00,53.7204,-6.3099,3.5,1.75,2022
411,1217-4,2023-06-14 10:18:00+00:00,53.7204,-6.3099,6.6,2.1,2023
411,1217-5,2022-07-27 10:44:00+00:00,53.7204,-6.3099,6.2,2.1,2022
411,1217-5,2023-08-29 07:04:00+00:00,53.7204,-6.3099,4.1,1.2,2023
411,1217-6,2022-07-27 15:36:00+00:00,53.7204,-6.3099,4.5,1.4,2022
411,1217-6,2023-08-29 09:54:00+00:00,53.7204,-6.3099,6.2,1.8,2023
411,1217-7,2022-08-25 11:05:00+00:00,53.7204,-6.3099,6.4,1.8,2022
411,1217-7,2023-09-18 13:16:00+00:00,53.7204,-6.3099,6.9,0.8,2023
411,1217-8,2022-08-25 15:35:00+00:00,53.7204,-6.3099,4.2,1.7,2022
411,1217-8,2023-09-18 15:57:00+00:00,53.7204,-6.3099,6.2,0.8,2023
411,1249-1,2022-07-28 11:43:00+00:00,54.004,-6.328,3.6,0.5,2022
411,1249-1,2023-02-28 12:08:00+00:00,54.004,-6.328,1.5,0.4,2023
411,1249-2,2022-07-28 14:22:00+00:00,54.004,-6.328,3.4,0.5,2022
411,1249-3,2022-08-24 11:13:00+00:00,54.004,-6.328,4.4,1.25,2022
411,1249-3,2023-06-15 09:43:00+00:00,54.004,-6.328,4.0,2.2,2023
411,1249-4,2022-08-24 14:21:00+00:00,54.004,-6.328,2.8,0.5,2022
411,1249-4,2023-06-15 11:37:00+00:00,54.004,-6.328,4.0,1.5,2023
411,1249-5,2022-09-21 11:05:00+00:00,54.004,-6.328,3.3,1.3,2022
411,1249-5,2023-08-30 08:16:00+00:00,54.004,-6.328,2.6,0.2,2023
411,1249-6,2022-09-21 14:30:00+00:00,54.004,-6.328,3.0,0.9,2022
411,1249-6,2023-08-30 11:09:00+00:00,54.004,-6.328,4.5,1.0,2023
411,1258-1,2022-01-10 13:11:00+00:00,54.9569,-7.6831,3.5,1.5,2022
411,1258-1,2023-03-02 14:27:00+00:00,54.9569,-7.6831,2.6,1.0,2023
411,1258-2,2022-05-31 09:38:00+00:00,54.9569,-7.6831,2.9,0.3,2022
411,1258-2,2023-06-01 14:37:00+00:00,54.9569,-7.6831,1.8,0.5,2023
411,1258-3,2022-06-29 08:35:00+00:00,54.9569,-7.6831,1.3,0.5,2022
411,1258-3,2023-06-27 14:12:00+00:00,54.9569,-7.6831,2.6,1.0,2023
411,1258-4,2022-09-14 10:36:00+00:00,54.9569,-7.6831,2.3,0.75,2022
411,1258-4,2023-09-06 10:43:00+00:00,54.9569,-7.6831,0.9,0.5,2023
411,1277-1,2022-02-28 09:39:00+00:00,53.718,-6.3291,6.0,1.25,2022
411,1277-2,2022-02-28 16:16:00+00:00,53.718,-6.3291,3.1,0.9,2022
411,1277-3,2022-06-13 11:15:00+00:00,53.718,-6.3291,6.5,2.0,2022
411,1277-3,2023-06-14 09:15:00+00:00,53.718,-6.3291,6.2,2.0,2023
411,1277-4,2022-06-13 15:33:00+00:00,53.718,-6.3291,3.9,1.25,2022
411,1277-4,2023-06-14 10:07:00+00:00,53.718,-6.3291,6.4,1.7,2023
411,1277-5,2022-07-27 10:32:00+00:00,53.718,-6.3291,5.6,1.0,2022
411,1277-5,2023-08-29 07:17:00+00:00,53.718,-6.3291,4.6,1.1,2023
411,1277-6,2022-07-27 15:25:00+00:00,53.718,-6.3291,3.5,1.3,2022
411,1277-6,2023-08-29 09:42:00+00:00,53.718,-6.3291,6.3,1.5,2023
411,1277-7,2022-08-25 10:56:00+00:00,53.718,-6.3291,5.8,1.7,2022
411,1277-7,2023-09-18 13:28:00+00:00,53.718,-6.3291,6.5,0.7,2023
411,1277-8,2022-08-25 15:27:00+00:00,53.718,-6.3291,4.6,1.7,2022
411,1277-8,2023-09-18 15:47:00+00:00,53.718,-6.3291,6.3,0.6,2023
411,1282-1,2022-07-28 12:00:00+00:00,54.0075,-6.3643,2.5,0.75,2022
411,1282-1,2023-02-28 12:49:00+00:00,54.0075,-6.3643,2.0,0.25,2023
411,1282-2,2022-07-28 13:30:00+00:00,54.0075,-6.3643,4.4,0.5,2022
411,1282-3,2022-08-24 11:42:00+00:00,54.0075,-6.3643,4.5,0.5,2022
411,1282-3,2023-06-15 10:16:00+00:00,54.0075,-6.3643,3.5,1.5,2023
411,1282-4,2022-08-24 13:47:00+00:00,54.0075,-6.3643,3.1,0.5,2022
411,1282-4,2023-06-15 11:03:00+00:00,54.0075,-6.3643,3.0,1.5,2023
411,1282-5,2022-09-21 11:50:00+00:00,54.0075,-6.3643,3.6,1.0,2022
411,1282-5,2023-08-30 09:12:00+00:00,54.0075,-6.3643,1.4,0.2,2023
411,1282-6,2022-09-21 13:58:00+00:00,54.0075,-6.3643,2.7,0.8,2022
411,1282-6,2023-08-30 10:41:00+00:00,54.0075,-6.3643,4.5,0.25,2023
411,13571-1,2022-01-12 09:08:00+00:00,55.10521,-7.68978,10.6,5.0,2022
411,13571-2,2022-06-01 09:41:00+00:00,55.10521,-7.68978,5.8,5.0,2022
411,13571-3,2022-07-07 12:24:00+00:00,55.10521,-7.68978,7.9,3.5,2022
411,13571-4,2022-09-15 10:48:00+00:00,55.10521,-7.68978,8.8,5.5,2022
411,13577-1,2022-01-12 09:16:00+00:00,55.11484,-7.70064,9.3,5.5,2022
411,13577-2,2022-06-01 09:52:00+00:00,55.11484,-7.70064,10.1,6.5,2022
411,13577-3,2022-07-07 12:15:00+00:00,55.11484,-7.70064,7.6,4.0,2022
411,13577-4,2022-09-15 10:35:00+00:00,55.11484,-7.70064,9.6,7.0,2022
411,13584-1,2022-01-12 09:27:00+00:00,55.12939,-7.6895,17.7,6.0,2022
411,13584-2,2022-06-01 10:06:00+00:00,55.12939,-7.6895,18.0,6.2,2022
411,13584-3,2022-07-07 12:04:00+00:00,55.12939,-7.6895,15.0,3.5,2022
411,13584-4,2022-09-15 10:23:00+00:00,55.12939,-7.6895,14.8,5.5,2022
411,13590-1,2022-01-12 10:16:00+00:00,55.15351,-7.68354,22.2,6.0,2022
411,13590-2,2022-06-01 10:23:00+00:00,55.15351,-7.68354,23.5,6.5,2022
411,13590-3,2022-07-07 11:48:00+00:00,55.15351,-7.68354,24.0,4.0,2022
411,13590-4,2022-09-15 10:07:00+00:00,55.15351,-7.68354,22.0,7.5,2022
411,13595-1,2022-01-12 10:34:00+00:00,55.16299,-7.69887,22.6,5.75,2022
411,13595-2,2022-06-01 10:49:00+00:00,55.16299,-7.69887,26.0,5.6,2022
411,13595-3,2022-07-07 11:38:00+00:00,55.16299,-7.69887,26.0,5.0,2022
411,13595-4,2022-09-15 09:55:00+00:00,55.16299,-7.69887,26.8,7.0,2022
411,13600-1,2022-01-12 10:48:00+00:00,55.16852,-7.71372,6.6,5.0,2022
411,13600-2,2022-06-01 11:08:00+00:00,55.16852,-7.71372,5.7,5.5,2022
411,13604-1,2022-01-12 11:01:00+00:00,55.182812,-7.740891457,7.0,5.0,2022
411,13604-2,2022-06-01 11:16:00+00:00,55.182812,-7.740891457,7.0,6.5,2022
411,13604-3,2022-07-07 11:16:00+00:00,55.182812,-7.740891457,7.0,6.5,2022
411,13604-4,2022-09-15 09:35:00+00:00,55.182812,-7.740891457,8.2,7.0,2022
411,13608-1,2022-01-12 11:09:00+00:00,55.1903,-7.75684,10.5,4.5,2022
411,13608-2,2022-06-01 11:25:00+00:00,55.1903,-7.75684,11.0,8.5,2022
411,13608-3,2022-07-07 11:04:00+00:00,55.1903,-7.75684,11.0,4.0,2022
411,13608-4,2022-09-15 09:20:00+00:00,55.1903,-7.75684,11.2,7.0,2022
411,13615-1,2022-01-12 11:24:00+00:00,55.18868,-7.77793,11.3,6.0,2022
411,13615-2,2022-06-01 11:37:00+00:00,55.18868,-7.77793,10.8,7.5,2022
411,13615-4,2022-09-15 09:08:00+00:00,55.18868,-7.77793,13.4,7.0,2022
411,13619-1,2022-01-12 11:39:00+00:00,55.20561,-7.8058,11.7,5.5,2022
411,13619-2,2022-06-01 11:51:00+00:00,55.20561,-7.8058,14.0,8.4,2022
411,13619-3,2022-07-07 09:45:00+00:00,55.20561,-7.8058,9.5,4.75,2022
411,13619-4,2022-09-15 11:22:00+00:00,55.20561,-7.8058,11.5,7.0,2022
411,13624-1,2022-01-12 11:49:00+00:00,55.21944,-7.79767,12.1,4.5,2022
411,13624-2,2022-06-01 11:58:00+00:00,55.21944,-7.79767,11.0,7.6,2022
411,13624-3,2022-07-07 09:56:00+00:00,55.21944,-7.79767,13.6,6.0,2022
411,13624-4,2022-09-15 11:31:00+00:00,55.21944,-7.79767,17.3,7.0,2022
411,13628-1,2022-01-12 13:14:00+00:00,55.22789,-7.78139,8.0,4.5,2022
411,13628-2,2022-06-01 12:11:00+00:00,55.22789,-7.78139,8.1,7.0,2022
411,13628-3,2022-07-07 10:07:00+00:00,55.22789,-7.78139,9.3,6.0,2022
411,13628-4,2022-09-15 12:01:00+00:00,55.22789,-7.78139,10.7,5.5,2022
411,13632-1,2022-01-12 12:37:00+00:00,55.248081,-7.77780628,16.0,4.0,2022
411,13632-2,2022-06-01 12:20:00+00:00,55.248081,-7.77780628,9.9,8.8,2022
411,13648-1,2022-06-01 13:06:00+00:00,55.2642,-7.743139267,14.5,9.1,2022
411,13650-1,2022-01-12 13:04:00+00:00,55.263962,-7.788078308,36.0,5.5,2022
411,13650-2,2022-06-01 12:47:00+00:00,55.263962,-7.788078308,34.0,8.6,2022
411,13650-3,2022-06-01 12:53:00+00:00,55.263962,-7.788078308,34.0,8.6,2022
411,13656-1,2022-06-02 09:33:00+00:00,54.96939,-8.47482109,5.2,5.2,2022
411,13659-3,2022-06-02 09:47:00+00:00,54.936535,-8.468765259,13.1,8.5,2022
411,13659-4,2022-09-12 09:27:00+00:00,54.936535,-8.468765259,10.9,7.5,2022
411,13662-1,2022-06-02 10:12:00+00:00,54.904369,-8.472377777,23.0,10.0,2022
411,13662-2,2022-09-12 09:42:00+00:00,54.904369,-8.472377777,21.6,9.0,2022
411,13670-1,2022-03-14 16:16:00+00:00,52.0799,-7.6178,2.4,0.5,2022
411,13670-2,2022-06-16 06:46:00+00:00,52.0799,-7.6178,3.4,1.25,2022
411,13675-1,2022-06-01 08:44:00+00:00,52.277,-7.1642,6.8,0.5,2022
411,13675-1,2023-02-14 10:34:00+00:00,52.277,-7.1642,8.5,0.25,2023
411,13675-2,2022-06-01 10:59:00+00:00,52.277,-7.1642,6.8,0.5,2022
411,13675-2,2023-02-14 12:18:00+00:00,52.277,-7.1642,6.7,0.25,2023
411,13675-3,2022-08-09 12:03:00+00:00,52.277,-7.1642,6.0,1.0,2022
411,13675-3,2023-05-31 11:46:00+00:00,52.277,-7.1642,5.6,0.5,2023
411,13675-4,2022-08-09 14:03:00+00:00,52.277,-7.1642,6.1,0.5,2022
411,13675-4,2023-07-19 10:43:00+00:00,52.277,-7.1642,7.2,0.25,2023
411,13675-5,2022-09-08 13:12:00+00:00,52.277,-7.1642,4.1,0.25,2022
411,13675-6,2022-11-30 11:05:00+00:00,52.277,-7.1642,9.4,1.25,2022
411,13679-1,2022-06-01 07:47:00+00:00,52.3274,-7.3172,4.3,0.25,2022
411,13679-1,2023-02-14 11:12:00+00:00,52.3274,-7.3172,4.9,0.75,2023
411,13679-2,2022-08-09 13:09:00+00:00,52.3274,-7.3172,0.3,0.1,2022
411,13679-2,2023-05-31 12:45:00+00:00,52.3274,-7.3172,0.9,0.25,2023
411,13679-3,2022-09-08 14:11:00+00:00,52.3274,-7.3172,1.5,0.1,2022
411,13679-3,2023-07-19 09:40:00+00:00,52.3274,-7.3172,3.3,0.25,2023
411,13679-4,2022-11-30 09:57:00+00:00,52.3274,-7.3172,5.8,2.0,2022
411,13680-1,2022-06-02 09:55:00+00:00,52.3966,-6.9518,9.1,0.5,2022
411,13680-1,2023-02-13 08:38:00+00:00,52.3966,-6.9518,8.3,0.25,2023
